1182,13,Catas Altas Da Noruega
1183,17,Catende
1184,25,Catiguá
1185,15,Catingueira
1186,5,Catolândia
1187,15,Catolé Do Rocha
1188,5,Catu
1189,21,Catuípe
1190,13,Catuji
1191,6,Catunda
1192,9,Caturaí
1193,5,Caturama
1194,15,Caturité
1195,13,Catuti
1196,6,Caucaia
1197,9,Cavalcante
1198,13,Caxambu
1199,24,Caxambu Do Sul
1200,10,Caxias
1201,21,Caxias Do Sul
1202,18,Caxingó
1203,20,Ceará-Mirim
1204,25,Cedral
1205,10,Cedral
1206,17,Cedro
1207,6,Cedro
1208,26,Cedro De São João
1209,13,Cedro Do Abaeté
1210,24,Celso Ramos
1211,27,Centenário
1212,21,Centenário
1213,16,Centenário Do Sul
1214,5,Central
1215,13,Central De Minas
1216,10,Central Do Maranhão
1217,13,Centralina
1218,10,Centro Do Guilherme
1219,10,Centro Novo Do Maranhão
1220,22,Cerejeiras
1221,9,Ceres
1222,25,Cerqueira César
1223,25,Cerquilho
1224,21,Cerrito
1225,16,Cerro Azul
1226,21,Cerro Branco
1227,20,Cerro Corá
1228,21,Cerro Grande
1229,21,Cerro Grande Do Sul
1230,21,Cerro Largo
1231,24,Cerro Negro
1232,25,Cesário Lange
1233,16,Céu Azul
1234,9,Cezarina
1235,17,Chã De Alegria
1236,17,Chã Grande
1237,2,Chã Preta
1238,13,Chácara
1239,13,Chalé
1240,21,Chapada
1241,27,Chapada Da Natividade
1242,27,Chapada De Areia
1243,13,Chapada Do Norte
1244,11,Chapada Dos Guimarães
1245,13,Chapada Gaúcha
1246,9,Chapadão Do Céu
1247,24,Chapadão Do Lageado
1248,12,Chapadão Do Sul
1249,10,Chapadinha
1250,24,Chapecó
1251,25,Charqueada
1252,21,Charqueadas
1253,21,Charrua
1254,6,Chaval
1255,25,Chavantes
1256,14,Chaves
1257,13,Chiador
1258,21,Chiapetta
1259,16,Chopinzinho
1260,6,Choró
1261,6,Chorozinho
1262,5,Chorrochó
1263,21,Chuí
1264,22,Chupinguaia
1265,21,Chuvisca
1266,16,Cianorte
1267,5,Cícero Dantas
1268,16,Cidade Gaúcha
1269,9,Cidade Ocidental
1270,21,Cidade Teste
1271,10,Cidelândia
1272,21,Cidreira
1273,5,Cipó
1274,13,Cipotânea
1275,21,Ciríaco
1276,13,Claraval
1277,13,Claro Dos Poções
1278,11,Cláudia
1279,13,Cláudio
1280,25,Clementina
1281,16,Clevelândia
1282,5,Coaraci
1283,4,Coari
1284,18,Cocal
1285,18,Cocal De Telha
1286,24,Cocal Do Sul
1287,18,Cocal Dos Alves
1288,11,Cocalinho
1289,9,Cocalzinho De Goiás
1290,5,Cocos
1291,4,Codajás
1292,10,Codó
1293,10,Coelho Neto
1294,13,Coimbra
1295,2,Coité Do Nóia
1296,18,Coivaras
1297,14,Colares
1298,8,Colatina
1299,11,Colíder
1300,25,Colina
1301,10,Colinas
1302,21,Colinas
1303,9,Colinas Do Sul
1304,27,Colinas Do Tocantins
1305,27,Colméia
1306,11,Colniza
1307,25,Colômbia
1308,16,Colombo
1309,18,Colônia Do Gurguéia
1310,18,Colônia Do Piauí
1311,2,Colônia Leopoldina
1312,21,Colorado
1313,16,Colorado
1314,22,Colorado Do Oeste
1315,13,Coluna
1316,27,Combinado
1317,13,Comendador Gomes
1318,19,Comendador Levy Gasparian
1319,13,Comercinho
1320,11,Comodoro
1321,15,Conceição
1322,13,Conceição Da Aparecida
1323,8,Conceição Da Barra
1324,13,Conceição Da Barra De Minas
1325,5,Conceição Da Feira
1326,13,Conceição Das Alagoas
1327,13,Conceição Das Pedras
1328,13,Conceição De Ipanema
1329,19,Conceição De Macabu
1330,5,Conceição Do Almeida
1331,14,Conceição Do Araguaia
1332,18,Conceição Do Canindé
1333,8,Conceição Do Castelo
1334,5,Conceição Do Coité
1335,5,Conceição Do Jacuípe
1336,10,Conceição Do Lago-Açu
1337,13,Conceição Do Mato Dentro
1338,13,Conceição Do Pará
1339,13,Conceição Do Rio Verde
1340,27,Conceição Do Tocantins
1341,13,Conceição Dos Ouros
1342,25,Conchal
1343,25,Conchas
1344,24,Concórdia
1345,14,Concórdia Do Pará
1346,17,Condado
1347,15,Condado
1348,5,Conde
1349,15,Conde
1350,5,Condeúba
1351,21,Condor
1352,13,Cônego Marinho
1353,13,Confins
1354,11,Confresa
1355,15,Congo
1356,13,Congonhal
1357,13,Congonhas
1358,13,Congonhas Do Norte
1359,16,Congonhinhas
1360,13,Conquista
1361,13,Conselheiro Lafaiete
1362,16,Conselheiro Mairinck
1363,13,Conselheiro Pena
1364,13,Consolação
1365,21,Constantina
1366,13,Contagem
1367,16,Contenda
1368,5,Contendas Do Sincorá
1369,13,Coqueiral
1370,21,Coqueiro Baixo
1371,2,Coqueiro Seco
1372,21,Coqueiros Do Sul
1373,13,Coração De Jesus
1374,5,Coração De Maria
1375,16,Corbélia
1376,19,Cordeiro
1377,25,Cordeirópolis
1378,5,Cordeiros
1379,24,Cordilheira Alta
1380,13,Cordisburgo
1381,13,Cordislândia
1382,6,Coreaú
1383,15,Coremas
1384,12,Corguinho
1385,5,Coribe
1386,13,Corinto
1387,16,Cornélio Procópio
1388,13,Coroaci
1389,25,Coroados
1390,10,Coroatá
1391,13,Coromandel
1392,21,Coronel Barros
1393,21,Coronel Bicaco
1394,16,Coronel Domingos Soares
1395,20,Coronel Ezequiel
1396,13,Coronel Fabriciano
1397,24,Coronel Freitas
1398,20,Coronel João Pessoa
1399,5,Coronel João Sá
1400,18,Coronel José Dias
1401,25,Coronel Macedo
1402,24,Coronel Martins
1403,13,Coronel Murta
1404,13,Coronel Pacheco
1405,21,Coronel Pilar
1406,12,Coronel Sapucaia
1407,16,Coronel Vivida
1408,13,Coronel Xavier Chaves
1409,13,Córrego Danta
1410,13,Córrego Do Bom Jesus
1411,9,Córrego Do Ouro
1412,13,Córrego Fundo
1413,13,Córrego Novo
1414,24,Correia Pinto
1415,18,Corrente
1416,17,Correntes
1417,5,Correntina
1418,17,Cortês
1419,12,Corumbá
1420,9,Corumbá De Goiás
1421,9,Corumbaíba
1422,25,Corumbataí
1423,16,Corumbataí Do Sul
1424,22,Corumbiara
1425,24,Corupá
1426,2,Coruripe
1427,25,Cosmópolis
1428,25,Cosmorama
1429,22,Costa Marques
1430,12,Costa Rica
1431,5,Cotegipe
1432,25,Cotia
1433,21,Cotiporã
1434,11,Cotriguaçu
1435,13,Couto De Magalhães De Minas
1436,27,Couto Magalhães
1437,21,Coxilha
1438,12,Coxim
1439,15,Coxixola
1440,2,Craíbas
1441,6,Crateús
1442,6,Crato
1443,25,Cravinhos
1444,5,Cravolândia
1445,24,Criciúma
1446,13,Crisólita
1447,5,Crisópolis
1448,21,Crissiumal
1449,13,Cristais
1450,25,Cristais Paulista
1451,21,Cristal
1452,21,Cristal Do Sul
1453,27,Cristalândia
1454,18,Cristalândia Do Piauí
1455,13,Cristália
1456,9,Cristalina
1457,13,Cristiano Otoni
1458,9,Cristianópolis
1459,13,Cristina
1460,26,Cristinápolis
1461,18,Cristino Castro
1462,5,Cristópolis
1463,9,Crixás
1464,27,Crixás Do Tocantins
1465,6,Croatá
1466,9,Cromínia
1467,13,Crucilândia
1468,6,Cruz
1469,21,Cruz Alta
1470,5,Cruz Das Almas
1471,15,Cruz Do Espírito Santo
1472,16,Cruz Machado
1473,25,Cruzália
1474,21,Cruzaltense
1475,25,Cruzeiro
1476,13,Cruzeiro Da Fortaleza
1477,16,Cruzeiro Do Iguaçu
1478,16,Cruzeiro Do Oeste
1479,1,Cruzeiro Do Sul
1480,21,Cruzeiro Do Sul
1481,16,Cruzeiro Do Sul
1482,20,Cruzeta
1483,13,Cruzília
1484,16,Cruzmaltina
1485,25,Cubatão
1486,15,Cubati
1487,11,Cuiabá
1488,15,Cuité
1489,15,Cuité De Mamanguape
1490,15,Cuitegi
1491,22,Cujubim
1492,9,Cumari
1493,17,Cumaru
1494,14,Cumaru Do Norte
1495,26,Cumbe
1496,25,Cunha
1497,24,Cunha Porã
1498,24,Cunhataí
1499,13,Cuparaque
1500,17,Cupira
1501,5,Curaçá
1502,18,Curimatá
1503,14,Curionópolis
1504,16,Curitiba
1505,24,Curitibanos
1506,16,Curiúva
1507,18,Currais
1508,20,Currais Novos
1509,15,Curral De Cima
1510,13,Curral De Dentro
1511,18,Curral Novo Do Piauí
1512,15,Curral Velho
1513,14,Curralinho
1514,18,Curralinhos
1515,14,Curuá
1516,14,Curuçá
1517,10,Cururupu
1518,11,Curvelândia
1519,13,Curvelo
1520,17,Custódia
1521,3,Cutias
1522,9,Damianópolis
1523,15,Damião
1524,9,Damolândia
1525,27,Darcinópolis
1526,5,Dário Meira
1527,13,Datas
1528,21,David Canabarro
1529,10,Davinópolis
1530,9,Davinópolis
1531,13,Delfim Moreira
1532,13,Delfinópolis
1533,2,Delmiro Gouveia
1534,13,Delta
1535,18,Demerval Lobão
1536,11,Denise
1537,12,Deodápolis
1538,6,Deputado Irapuan Pinheiro
1539,21,Derrubadas
1540,25,Descalvado
1541,24,Descanso
1542,13,Descoberto
1543,15,Desterro
1544,13,Desterro De Entre Rios
1545,13,Desterro Do Melo
1546,21,Dezesseis De Novembro
1547,25,Diadema
1548,15,Diamante
1549,16,Diamante Do Norte
1550,16,Diamante Do Sul
1551,13,Diamantina
1552,11,Diamantino
1553,27,Dianópolis
1554,21,Dilermando De Aguiar
1555,13,Diogo De Vasconcelos
1556,13,Dionísio
1557,24,Dionísio Cerqueira
1558,9,Diorama
1559,25,Dirce Reis
1560,18,Dirceu Arcoverde
1561,26,Divina Pastora
1562,13,Divinésia
1563,13,Divino
1564,13,Divino Das Laranjeiras
1565,8,Divino De São Lourenço
1566,25,Divinolândia
1567,13,Divinolândia De Minas
1568,13,Divinópolis
1569,9,Divinópolis De Goiás
1570,27,Divinópolis Do Tocantins
1571,13,Divisa Alegre
1572,13,Divisa Nova
1573,13,Divisópolis
1574,25,Dobrada
1575,25,Dois Córregos
1576,21,Dois Irmãos
1577,21,Dois Irmãos Das Missões
1578,12,Dois Irmãos Do Buriti
1579,27,Dois Irmãos Do Tocantins
1580,21,Dois Lajeados
1581,2,Dois Riachos
1582,16,Dois Vizinhos
1583,25,Dolcinópolis
1584,11,Dom Aquino
1585,5,Dom Basílio
1586,13,Dom Bosco
1587,13,Dom Cavati
1588,14,Dom Eliseu
1589,18,Dom Expedito Lopes
1590,21,Dom Feliciano
1591,18,Dom Inocêncio
1592,13,Dom Joaquim
1593,5,Dom Macedo Costa
1594,21,Dom Pedrito
1595,10,Dom Pedro
1596,21,Dom Pedro De Alcântara
1597,13,Dom Silvério
1598,13,Dom Viçoso
1599,8,Domingos Martins
1600,18,Domingos Mourão
1601,24,Dona Emma
1602,13,Dona Eusébia
1603,21,Dona Francisca
1604,15,Dona Inês
1605,13,Dores De Campos
1606,13,Dores De Guanhães
1607,13,Dores Do Indaiá
1608,8,Dores Do Rio Preto
1609,13,Dores Do Turvo
1610,13,Doresópolis
1611,17,Dormentes
1612,12,Douradina
1613,16,Douradina
1614,25,Dourado
1615,13,Douradoquara
1616,12,Dourados
1617,16,Doutor Camargo
1618,21,Doutor Maurício Cardoso
1619,24,Doutor Pedrinho
1620,21,Doutor Ricardo
1621,20,Doutor Severiano
1622,16,Doutor Ulysses
1623,9,Doverlândia
1624,25,Dracena
1625,25,Duartina
1626,19,Duas Barras
1627,15,Duas Estradas
1628,27,Dueré
1629,25,Dumont
1630,10,Duque Bacelar
1631,19,Duque De Caxias
1632,13,Durandé
1633,25,Echaporã
1634,8,Ecoporanga
1635,9,Edealina
1636,9,Edéia
1637,4,Eirunepé
1638,25,Eldorado
1639,12,Eldorado
1640,14,Eldorado Do Carajás
1641,21,Eldorado Do Sul
1642,18,Elesbão Veloso
1643,25,Elias Fausto
1644,18,Eliseu Martins
1645,25,Elisiário
1646,5,Elísio Medrado
1647,13,Elói Mendes
1648,15,Emas
1649,25,Embaúba
1650,25,Embu Das Artes
1651,25,Embu-Guaçu
1652,25,Emilianópolis
1653,21,Encantado
1654,20,Encanto
1655,5,Encruzilhada
1656,21,Encruzilhada Do Sul
1657,16,Enéas Marques
1658,16,Engenheiro Beltrão
1659,13,Engenheiro Caldas
1660,25,Engenheiro Coelho
1661,13,Engenheiro Navarro
1662,19,Engenheiro Paulo De Frontin
1663,21,Engenho Velho
1664,13,Entre Folhas
1665,5,Entre Rios
1666,24,Entre Rios
1667,13,Entre Rios De Minas
1668,16,Entre Rios Do Oeste
1669,21,Entre Rios Do Sul
1670,21,Entre-Ijuís
1671,4,Envira
1672,20,Equador
1673,21,Erebango
1674,21,Erechim
1675,6,Ererê
1676,5,Érico Cardoso
1677,24,Ermo
1678,21,Ernestina
1679,21,Erval Grande
1680,21,Erval Seco
1681,24,Erval Velho
1682,13,Ervália
1683,17,Escada
1684,21,Esmeralda
1685,13,Esmeraldas
1686,13,Espera Feliz
1687,15,Esperança
1688,21,Esperança Do Sul
1689,16,Esperança Nova
1690,27,Esperantina
1691,18,Esperantina
1692,10,Esperantinópolis
1693,16,Espigão Alto Do Iguaçu
1694,13,Espinosa
1695,20,Espírito Santo
1696,13,Espírito Santo Do Dourado
1697,25,Espírito Santo Do Pinhal
1698,25,Espírito Santo Do Turvo
1699,5,Esplanada
1700,21,Espumoso
1701,21,Estação
1702,26,Estância
1703,21,Estância Velha
1704,21,Esteio
1705,13,Estiva
1706,25,Estiva Gerbi
1707,10,Estreito
1708,21,Estrela
1709,13,Estrela Dalva
1710,2,Estrela De Alagoas
1711,13,Estrela Do Indaiá
1712,25,Estrela Do Norte
1713,9,Estrela Do Norte
1714,13,Estrela Do Sul
1715,21,Estrela Velha
1716,5,Euclides Da Cunha
1717,25,Euclides Da Cunha Paulista
1718,21,Eugênio De Castro
1719,13,Eugenópolis
1720,5,Eunápolis
1721,6,Eusébio
1722,13,Ewbank Da Câmara
1723,13,Extrema
1724,20,Extremoz
1725,17,Exu
1726,15,Fagundes
1727,21,Fagundes Varela
1728,9,Faina
1729,13,Fama
1730,13,Faria Lemos
1731,6,Farias Brito
1732,14,Faro
1733,16,Farol
1734,21,Farroupilha
1735,25,Fartura
1736,18,Fartura Do Piauí
1737,5,Fátima
1738,27,Fátima
1739,12,Fátima Do Sul
1740,16,Faxinal
1741,21,Faxinal Do Soturno
1742,24,Faxinal Dos Guedes
1743,21,Faxinalzinho
1744,9,Fazenda Nova
1745,16,Fazenda Rio Grande
1746,21,Fazenda Vilanova
1747,1,Feijó
1748,5,Feira Da Mata
1749,5,Feira De Santana
1750,2,Feira Grande
1751,17,Feira Nova
1752,26,Feira Nova
1753,10,Feira Nova Do Maranhão
1754,13,Felício Dos Santos
1755,20,Felipe Guerra
1756,13,Felisburgo
1757,13,Felixlândia
1758,21,Feliz
1759,2,Feliz Deserto
1760,11,Feliz Natal
1761,16,Fênix
1762,16,Fernandes Pinheiro
1763,13,Fernandes Tourinho
1764,17,Fernando De Noronha
1765,10,Fernando Falcão
1766,20,Fernando Pedroza
1767,25,Fernando Prestes
1768,25,Fernandópolis
1769,25,Fernão
1770,25,Ferraz De Vasconcelos
1771,3,Ferreira Gomes
1772,17,Ferreiros
1773,13,Ferros
1774,13,Fervedouro
1775,16,Figueira
1776,12,Figueirão
1777,27,Figueirópolis
1778,5,Filadélfia
1779,27,Filadélfia
1780,5,Firmino Alves
1781,9,Firminópolis
1782,2,Flexeiras
1783,16,Flor Da Serra Do Sul
1784,24,Flor Do Sertão
1785,25,Flora Rica
1786,16,Floraí
1787,20,Florânia
1788,25,Floreal
1789,17,Flores
1790,21,Flores Da Cunha
1791,9,Flores De Goiás
1792,18,Flores Do Piauí
1793,17,Floresta
1794,16,Floresta
1795,5,Floresta Azul
1796,14,Floresta Do Araguaia
1797,18,Floresta Do Piauí
1798,13,Florestal
1799,16,Florestópolis
1800,18,Floriano
1801,21,Floriano Peixoto
1802,24,Florianópolis
1803,16,Flórida
1804,25,Flórida Paulista
1805,25,Florínia
1806,4,Fonte Boa
1807,21,Fontoura Xavier
1808,13,Formiga
1809,21,Formigueiro
1810,9,Formosa
1811,10,Formosa Da Serra Negra
1812,16,Formosa Do Oeste
1813,5,Formosa Do Rio Preto
1814,24,Formosa Do Sul
1815,13,Formoso
1816,9,Formoso
1817,27,Formoso Do Araguaia
1818,21,Forquetinha
1819,6,Forquilha
1820,24,Forquilhinha
1821,6,Fortaleza
1822,13,Fortaleza De Minas
1823,27,Fortaleza Do Tabocão
1824,10,Fortaleza Dos Nogueiras
1825,21,Fortaleza Dos Valos
1826,6,Fortim
1827,10,Fortuna
1828,13,Fortuna De Minas
1829,16,Foz Do Iguaçu
1830,16,Foz Do Jordão
1831,24,Fraiburgo
1832,25,Franca
1833,18,Francinópolis
1834,16,Francisco Alves
1835,18,Francisco Ayres
1836,13,Francisco Badaró
1837,16,Francisco Beltrão
1838,20,Francisco Dantas
1839,13,Francisco Dumont
1840,18,Francisco Macedo
1841,25,Francisco Morato
1842,13,Francisco Sá
1843,18,Francisco Santos
1844,13,Franciscópolis
1845,25,Franco Da Rocha
1846,6,Frecheirinha
1847,21,Frederico Westphalen
1848,13,Frei Gaspar
1849,13,Frei Inocêncio
1850,13,Frei Lagonegro
1851,15,Frei Martinho
1852,17,Frei Miguelinho
1853,26,Frei Paulo
1854,24,Frei Rogério
1855,13,Fronteira
1856,13,Fronteira Dos Vales
1857,18,Fronteiras
1858,13,Fruta De Leite
1859,13,Frutal
1860,20,Frutuoso Gomes
1861,8,Fundão
1862,13,Funilândia
1863,25,Gabriel Monteiro
1864,15,Gado Bravo
1865,25,Gália
1866,13,Galiléia
1867,20,Galinhos
1868,24,Galvão
1869,17,Gameleira
1870,9,Gameleira De Goiás
1871,13,Gameleiras
1872,5,Gandu
1873,17,Garanhuns
1874,26,Gararu
1875,25,Garça
1876,21,Garibaldi
1877,24,Garopaba
1878,14,Garrafão Do Norte
1879,21,Garruchos
1880,24,Garuva
1881,24,Gaspar
1882,25,Gastão Vidigal
1883,11,Gaúcha Do Norte
1884,21,Gaurama
1885,5,Gavião
1886,25,Gavião Peixoto
1887,18,Geminiano
1888,21,General Câmara
1889,11,General Carneiro
1890,16,General Carneiro
1891,26,General Maynard
1892,25,General Salgado
1893,6,General Sampaio
1894,21,Gentil
1895,5,Gentio Do Ouro
1896,25,Getulina
1897,21,Getúlio Vargas
1898,18,Gilbués
1899,2,Girau Do Ponciano
1900,21,Giruá
1901,13,Glaucilândia
1902,25,Glicério
1903,5,Glória
1904,12,Glória De Dourados
1905,17,Glória Do Goitá
1906,21,Glorinha
1907,10,Godofredo Viana
1908,16,Godoy Moreira
1909,13,Goiabeira
1910,17,Goiana
1911,13,Goianá
1912,9,Goianápolis
1913,9,Goiandira
1914,9,Goianésia
1915,14,Goianésia Do Pará
1916,9,Goiânia
1917,20,Goianinha
1918,9,Goianira
1919,27,Goianorte
1920,9,Goiás
1921,27,Goiatins
1922,9,Goiatuba
1923,16,Goioerê
1924,16,Goioxim
1925,13,Gonçalves
1926,10,Gonçalves Dias
1927,5,Gongogi
1928,13,Gonzaga
1929,13,Gouveia
1930,9,Gouvelândia
1931,10,Governador Archer
1932,24,Governador Celso Ramos
1933,20,Governador Dix-Sept Rosado
1934,10,Governador Edison Lobão
1935,10,Governador Eugênio Barros
1936,22,Governador Jorge Teixeira
1937,8,Governador Lindenberg
1938,10,Governador Luiz Rocha
1939,5,Governador Mangabeira
1940,10,Governador Newton Bello
1941,10,Governador Nunes Freire
1942,13,Governador Valadares
1943,6,Graça
1944,10,Graça Aranha
1945,26,Graccho Cardoso
1946,10,Grajaú
1947,21,Gramado
1948,21,Gramado Dos Loureiros
1949,21,Gramado Xavier
1950,16,Grandes Rios
1951,17,Granito
1952,6,Granja
1953,6,Granjeiro
1954,13,Grão Mogol
1955,24,Grão Pará
1956,17,Gravatá
1957,21,Gravataí
1958,24,Gravatal
1959,6,Groaíras
1960,20,Grossos
1961,13,Grupiara
1962,21,Guabiju
1963,24,Guabiruba
1964,8,Guaçuí
1965,18,Guadalupe
1966,21,Guaíba
1967,25,Guaiçara
1968,25,Guaimbê
1969,16,Guaíra
1970,25,Guaíra
1971,16,Guairaçá
1972,6,Guaiúba
1973,4,Guajará
1974,22,Guajará-Mirim
1975,5,Guajeru
1976,20,Guamaré
1977,16,Guamiranga
1978,5,Guanambi
1979,13,Guanhães
1980,13,Guapé
1981,25,Guapiaçu
1982,25,Guapiara
1983,19,Guapimirim
1984,16,Guapirama
1985,9,Guapó
1986,21,Guaporé
1987,16,Guaporema
1988,25,Guará
1989,15,Guarabira
1990,25,Guaraçaí
1991,16,Guaraci
1992,25,Guaraci
1993,13,Guaraciaba
1994,24,Guaraciaba
1995,6,Guaraciaba Do Norte
1996,13,Guaraciama
1997,27,Guaraí
1998,9,Guaraíta
1999,6,Guaramiranga
2000,24,Guaramirim
2001,13,Guaranésia
2002,13,Guarani
2003,21,Guarani Das Missões
2004,9,Guarani De Goiás
2005,16,Guaraniaçu
2006,25,Guarantã
2007,11,Guarantã Do Norte
2008,8,Guarapari
2009,16,Guarapuava
2010,16,Guaraqueçaba
2011,13,Guarará
2012,25,Guararapes
2013,25,Guararema
2014,5,Guaratinga
2015,25,Guaratinguetá
2016,16,Guaratuba
2017,13,Guarda-Mor
2018,25,Guareí
2019,25,Guariba
2020,18,Guaribas
2021,9,Guarinos
2022,25,Guarujá
2023,24,Guarujá Do Sul
2024,25,Guarulhos
2025,24,Guatambú
2026,25,Guatapará
2027,13,Guaxupé
2028,12,Guia Lopes Da Laguna
2029,13,Guidoval
2030,10,Guimarães
2031,13,Guimarânia
2032,11,Guiratinga
2033,13,Guiricema
2034,13,Gurinhatã
2035,15,Gurinhém
2036,15,Gurjão
2037,14,Gurupá
2038,27,Gurupi
2039,25,Guzolândia
2040,21,Harmonia
2041,9,Heitoraí
2042,13,Heliodora
2043,5,Heliópolis
2044,25,Herculândia
2045,21,Herval
2046,21,Herveiras
2047,6,Hidrolândia
2048,9,Hidrolândia
2049,9,Hidrolina
2050,25,Holambra
2051,16,Honório Serpa
2052,6,Horizonte
2053,21,Horizontina
2054,25,Hortolândia
2055,18,Hugo Napoleão
2056,21,Hulha Negra
2057,21,Humaitá
2058,4,Humaitá
2059,10,Humberto De Campos
2060,25,Iacanga
2061,9,Iaciara
2062,25,Iacri
2063,5,Iaçu
2064,13,Iapu
2065,25,Iaras
2066,17,Iati
2067,16,Ibaiti
2068,21,Ibarama
2069,6,Ibaretama
2070,25,Ibaté
2071,2,Ibateguara
2072,8,Ibatiba
2073,16,Ibema
2074,13,Ibertioga
2075,13,Ibiá
2076,21,Ibiaçá
2077,13,Ibiaí
2078,24,Ibiam
2079,6,Ibiapina
2080,15,Ibiara
2081,5,Ibiassucê
2082,5,Ibicaraí
2083,24,Ibicaré
2084,5,Ibicoara
2085,5,Ibicuí
2086,6,Ibicuitinga
2087,17,Ibimirim
2088,5,Ibipeba
2089,5,Ibipitanga
2090,16,Ibiporã
2091,5,Ibiquera
2092,25,Ibirá
2093,13,Ibiracatu
2094,13,Ibiraci
2095,8,Ibiraçu
2096,21,Ibiraiaras
2097,17,Ibirajuba
2098,24,Ibirama
2099,5,Ibirapitanga
2100,5,Ibirapuã
2101,21,Ibirapuitã
2102,25,Ibirarema
2103,5,Ibirataia
2104,13,Ibirité
2105,21,Ibirubá
2106,5,Ibitiara
2107,25,Ibitinga
2108,8,Ibitirama
2109,5,Ibititá
2110,13,Ibitiúra De Minas
2111,13,Ibituruna
2112,25,Ibiúna
2113,5,Ibotirama
2114,6,Icapuí
2115,24,Içara
2116,13,Icaraí De Minas
2117,16,Icaraíma
2118,10,Icatu
2119,25,Icém
2120,5,Ichu
2121,6,Icó
2122,8,Iconha
2123,20,Ielmo Marinho
2124,25,Iepê
2125,2,Igaci
2126,5,Igaporã
2127,25,Igaraçu Do Tietê
2128,15,Igaracy
2129,25,Igarapava
2130,13,Igarapé
2131,10,Igarapé Do Meio
2132,10,Igarapé Grande
2133,14,Igarapé-Açu
2134,14,Igarapé-Miri
2135,17,Igarassu
2136,25,Igaratá
2137,13,Igaratinga
2138,5,Igrapiúna
2139,2,Igreja Nova
2140,21,Igrejinha
2141,19,Iguaba Grande
2142,5,Iguaí
2143,25,Iguape
2144,16,Iguaraçu
2145,17,Iguaracy
2146,13,Iguatama
2147,12,Iguatemi
2148,16,Iguatu
2149,6,Iguatu
2150,13,Ijaci
2151,21,Ijuí
2152,25,Ilha Comprida
2153,26,Ilha Das Flores
2154,17,Ilha De Itamaracá
2155,18,Ilha Grande
2156,25,Ilha Solteira
2157,25,Ilhabela
2158,5,Ilhéus
2159,24,Ilhota
2160,13,Ilicínea
2161,21,Ilópolis
2162,15,Imaculada
2163,24,Imaruí
2164,16,Imbaú
2165,21,Imbé
2166,13,Imbé De Minas
2167,24,Imbituba
2168,16,Imbituva
2169,24,Imbuia
2170,21,Imigrante
2171,10,Imperatriz
2172,16,Inácio Martins
2173,9,Inaciolândia
2174,16,Inajá
2175,17,Inajá
2176,13,Inconfidentes
2177,13,Indaiabira
2178,24,Indaial
2179,25,Indaiatuba
2180,21,Independência
2181,6,Independência
2182,25,Indiana
2183,16,Indianópolis
2184,13,Indianópolis
2185,25,Indiaporã
2186,9,Indiara
2187,26,Indiaroba
2188,11,Indiavaí
2189,15,Ingá
2190,13,Ingaí
2191,17,Ingazeira
2192,21,Inhacorá
2193,5,Inhambupe
2194,14,Inhangapi
2195,2,Inhapi
2196,13,Inhapim
2197,13,Inhaúma
2198,18,Inhuma
2199,9,Inhumas
2200,13,Inimutaba
2201,12,Inocência
2202,25,Inúbia Paulista
2203,24,Iomerê
2204,13,Ipaba
2205,13,Ipaba
2206,9,Ipameri
2207,13,Ipanema
2208,20,Ipanguaçu
2209,6,Ipaporanga
2210,13,Ipatinga
2211,6,Ipaumirim
2212,25,Ipaussu
2213,21,Ipê
2214,5,Ipecaetá
2215,25,Iperó
2216,25,Ipeúna
2217,13,Ipiaçu
2218,5,Ipiaú
2219,25,Ipiguá
2220,5,Ipirá
2221,24,Ipira
2222,16,Ipiranga
2223,9,Ipiranga De Goiás
2224,11,Ipiranga Do Norte
2225,18,Ipiranga Do Piauí
2226,21,Ipiranga Do Sul
2227,4,Ipixuna
2228,14,Ipixuna Do Pará
2229,17,Ipojuca
2230,16,Iporã
2231,9,Iporá
2232,24,Iporã Do Oeste
2233,25,Iporanga
2234,6,Ipu
2235,25,Ipuã
2236,24,Ipuaçu
2237,17,Ipubi
2238,20,Ipueira
2239,27,Ipueiras
2240,6,Ipueiras
2241,13,Ipuiúna
2242,24,Ipumirim
2243,5,Ipupiara
2244,23,Iracema
2245,6,Iracema
2246,16,Iracema Do Oeste
2247,25,Iracemápolis
2248,24,Iraceminha
2249,21,Iraí
2250,13,Iraí De Minas
2251,5,Irajuba
2252,5,Iramaia
2253,4,Iranduba
2254,24,Irani
2255,25,Irapuã
2256,25,Irapuru
2257,5,Iraquara
2258,5,Irará
2259,16,Irati
2260,24,Irati
2261,6,Irauçuba
2262,5,Irecê
2263,16,Iretama
2264,24,Irineópolis
2265,14,Irituia
2266,8,Irupi
2267,18,Isaías Coelho
2268,9,Israelândia
2269,24,Itá
2270,21,Itaara
2271,15,Itabaiana
2272,26,Itabaiana
2273,26,Itabaianinha
2274,5,Itabela
2275,25,Itaberá
2276,5,Itaberaba
2277,9,Itaberaí
2278,26,Itabi
2279,13,Itabira
2280,13,Itabirinha
2281,13,Itabirito
2282,19,Itaboraí
2283,5,Itabuna
2284,27,Itacajá
2285,13,Itacambira
2286,13,Itacarambi
2287,5,Itacaré
2288,4,Itacoatiara
2289,17,Itacuruba
2290,21,Itacurubi
2291,5,Itaeté
2292,5,Itagi
2293,5,Itagibá
2294,5,Itagimirim
